STATE,DISTRICT,rape_avg,kidnapping_avg,assault_avg,domestic_avg,dowry_avg,trafficking_avg,other_ipc_avg,total_crime_avg,risk_label,risk_encoded
UTTAR PRADESH,MAHARAJGANJ,76.08333333333333,212.94444444444443,37.083333333333336,49.833333333333336,20.63888888888889,0.0,360.8333333333333,757.4166666666666,High,1
UTTAR PRADESH,MAHOBA,60.833333333333336,100.7222222222222,69.33333333333333,20.22222222222222,14.055555555555555,0.0,254.55555555555557,519.7222222222223,Low,0
UTTAR PRADESH,MAINPURI,56.41666666666666,310.8611111111111,85.6111111111111,68.94444444444444,36.94444444444445,0.0,577.25,1136.0277777777778,Low,0
UTTAR PRADESH,MATHURA,158.08333333333334,347.77777777777777,125.91666666666669,205.5,35.52777777777778,0.0,1093.861111111111,1966.6666666666667,High,1
UTTAR PRADESH,MAU,63.0,192.83333333333331,59.36111111111111,73.19444444444444,12.638888888888888,0.0,182.55555555555557,583.5833333333334,Low,0
UTTAR PRADESH,MEERUT,247.16666666666663,733.4444444444443,390.0833333333333,347.0555555555556,42.75,0.0,1921.388888888889,3681.8888888888887,High,1
UTTAR PRADESH,MIRZAPUR,33.166666666666664,27.27777777777777,11.805555555555555,39.80555555555555,22.166666666666668,0.0,315.3055555555556,449.52777777777777,High,1
UTTAR PRADESH,MORADABAD,210.91666666666663,384.1388888888889,201.83333333333331,305.05555555555554,31.972222222222214,0.0,1285.0555555555557,2418.972222222222,High,1
UTTAR PRADESH,MUZAFFARNAGAR,129.16666666666666,529.3611111111111,154.7777777777778,216.7222222222222,23.5,0.0,1297.5555555555557,2351.083333333333,High,1
UTTAR PRADESH,PANCHSHIL NAGAR,49.5,229.5,23.5,64.0,16.0,0.0,705.0,1087.5,High,1
UTTAR PRADESH,PILIBHIT,128.33333333333334,231.0277777777778,105.13888888888889,139.25,28.916666666666668,0.0,1412.5277777777776,2045.1944444444443,High,1
UTTAR PRADESH,PRABUDDH NAGAR,27.0,187.0,13.5,69.0,11.0,0.0,523.0,830.5,Low,0
UTTAR PRADESH,PRATAPGARH,156.5,364.6111111111112,169.88888888888889,100.5,26.27777777777777,0.0,1072.1944444444446,1889.972222222222,Low,0
UTTAR PRADESH,RAIBAREILLY,124.08333333333331,231.41666666666663,83.08333333333333,70.91666666666667,24.63888888888889,0.0,743.0833333333334,1277.2222222222224,Low,0
UTTAR PRADESH,RAMABAI NAGAR,51.0,249.66666666666663,35.0,76.66666666666667,26.33333333333333,0.0,807.3333333333334,1246.0,Low,0
UTTAR PRADESH,RAMPUR,91.33333333333331,227.88888888888889,61.97222222222223,94.9722222222222,18.02777777777777,0.0,663.6944444444445,1157.888888888889,Low,0
UTTAR PRADESH,SAHARANPUR,126.91666666666669,363.5277777777778,150.41666666666666,181.5,28.11111111111111,0.0,1280.8055555555557,2131.277777777778,Low,0
UTTAR PRADESH,SAMBHAL,135.0,323.0,119.0,97.0,28.0,0.0,813.5,1515.5,Low,0
UTTAR PRADESH,SANT KABIRNAGAR,55.66666666666666,114.05555555555556,24.916666666666668,8.36111111111111,7.75,0.0,192.2222222222222,402.97222222222223,Low,0
UTTAR PRADESH,SHAHJAHANPUR,157.75,353.5555555555556,172.41666666666666,101.83333333333331,50.47222222222222,0.0,974.0833333333334,1810.111111111111,Low,0
UTTAR PRADESH,SHAMLI,104.5,223.5,91.0,69.5,14.5,0.0,436.5,939.5,Low,0
UTTAR PRADESH,SHRAWASTI,35.25,97.41666666666669,43.19444444444445,2.888888888888889,12.0,0.0,201.0,391.75,Low,0
UTTAR PRADESH,SIDHARTHNAGAR,45.583333333333336,125.47222222222224,32.166666666666664,34.69444444444444,13.47222222222222,0.0,304.6666666666667,556.0555555555555,High,1
UTTAR PRADESH,SITAPUR,225.83333333333331,526.0277777777777,203.19444444444443,136.66666666666666,57.91666666666666,0.0,1639.8055555555557,2789.444444444444,High,1
UTTAR PRADESH,SONBHADRA,72.08333333333333,47.91666666666666,28.33333333333333,13.611111111111112,10.47222222222222,0.0,169.11111111111111,341.52777777777777,Low,0
UTTAR PRADESH,ST RAVIDASNAGAR,30.83333333333333,47.47222222222223,14.361111111111107,26.13888888888889,15.111111111111112,0.0,100.3611111111111,234.2777777777778,Low,0
UTTAR PRADESH,SULTANPUR,98.08333333333331,255.88888888888889,82.16666666666667,80.97222222222221,18.58333333333333,0.0,669.8055555555555,1205.5,Low,0
UTTAR PRADESH,UNNAO,147.5,428.4166666666667,216.25,165.47222222222223,39.22222222222222,0.0,1011.6666666666666,2008.5277777777776,Low,0
UTTAR PRADESH,VARANASI,120.0,375.5555555555555,192.16666666666663,246.44444444444443,36.0,0.0,1121.611111111111,2091.777777777778,High,1
UTTARAKHAND,ALMORA,18.416666666666668,43.88888888888889,6.916666666666667,6.972222222222222,2.944444444444444,0.0,47.36111111111112,126.5,Low,0
UTTARAKHAND,BAGESHWAR,8.833333333333334,13.944444444444445,4.527777777777778,2.194444444444444,1.3055555555555556,0.3333333333333333,27.61111111111111,58.75,Low,0
UTTARAKHAND,CHAMOLI,16.0,40.72222222222222,10.166666666666666,2.4166666666666665,1.0833333333333333,0.0,43.27777777777778,113.66666666666669,Low,0
UTTARAKHAND,CHAMPAWAT,9.833333333333334,17.333333333333332,6.083333333333333,3.4166666666666665,0.6944444444444443,0.0,27.194444444444443,64.55555555555556,Low,0
UTTARAKHAND,DEHRADUN,121.33333333333331,314.69444444444446,81.52777777777777,136.66666666666666,9.138888888888888,0.3333333333333333,494.8055555555556,1158.5,Low,0
UTTARAKHAND,HARIDWAR,181.91666666666663,457.6666666666667,101.47222222222224,68.41666666666667,6.083333333333333,0.3333333333333333,457.0833333333333,1272.9722222222222,Low,0
UTTARAKHAND,NAINITAL,65.41666666666667,172.30555555555557,39.69444444444445,27.80555555555556,6.75,0.0,238.3055555555556,550.2777777777777,Low,0
UTTARAKHAND,PAURI GARHWAL,16.25,66.6388888888889,13.777777777777777,8.5,4.805555555555556,0.3333333333333333,59.583333333333336,169.88888888888889,Low,0
UTTARAKHAND,PITHORAGARH,19.916666666666668,31.13888888888889,9.5,6.166666666666667,2.805555555555556,0.0,46.91666666666666,116.44444444444446,Low,0
UTTARAKHAND,RUDRA PRAYAG,11.166666666666666,20.77777777777778,7.583333333333333,2.583333333333333,3.027777777777777,0.0,19.30555555555556,64.44444444444444,Low,0
UTTARAKHAND,TEHRI GARHWAL,15.666666666666666,29.416666666666668,1.861111111111111,4.472222222222222,1.0833333333333333,0.0,49.86111111111111,102.3611111111111,Low,0
UTTARAKHAND,UDHAMSINGH NAGAR,121.58333333333331,167.4722222222222,80.8611111111111,86.02777777777777,12.166666666666666,0.0,708.8888888888888,1177.0,Low,0
UTTARAKHAND,UTTARKASHI,20.166666666666668,26.944444444444446,7.277777777777778,4.75,0.2777777777777778,0.0,40.41666666666666,99.83333333333331,Low,0
WEST BENGAL,ALIPURDUAR,388.0,292.0,172.0,328.0,2.0,0.0,1478.0,2660.0,High,1
WEST BENGAL,ASANSOL,68.875,199.875,45.083333333333336,340.29166666666663,12.166666666666668,0.0,1474.9166666666667,2141.208333333333,High,1
WEST BENGAL,ASANSOL DURGAPUR PC,197.0,205.0,321.0,496.0,28.0,0.0,1939.0,3186.0,High,1
WEST BENGAL,BANKURA,150.75,110.1111111111111,122.2222222222222,249.61111111111111,19.61111111111111,0.0,899.2777777777777,1551.5833333333333,Low,0
WEST BENGAL,BARRACKPUR PC,255.0,595.0,404.0,1205.0,21.0,1.0,2086.0,4567.0,High,1
WEST BENGAL,BDN CP,45.0,134.5,67.5,274.5,7.5,0.0,1171.5,1700.5,High,1
WEST BENGAL,BIDHANNAGAR PC,75.0,160.0,203.0,364.0,6.0,0.0,879.0,1687.0,Low,0
WEST BENGAL,BIRBHUM,191.0,172.94444444444443,116.38888888888889,292.02777777777777,11.555555555555555,0.3333333333333333,566.1666666666666,1350.4166666666667,Low,0
WEST BENGAL,BKP CP,115.5,549.5,142.5,847.0,20.5,0.0,2844.5,4519.5,High,1
WEST BENGAL,BURDWAN,265.3333333333333,324.97222222222223,248.66666666666663,506.6666666666667,22.61111111111111,0.0,2041.5277777777776,3409.7777777777774,High,1
WEST BENGAL,COOCHBEHAR,379.4166666666667,429.22222222222223,209.58333333333331,551.6944444444445,15.861111111111112,0.3333333333333333,1516.75,3102.861111111111,High,1
WEST BENGAL,DAKSHIN DINAJPUR,151.08333333333334,303.11111111111114,79.02777777777779,293.36111111111114,18.83333333333333,0.3333333333333333,631.8611111111112,1477.611111111111,Low,0
WEST BENGAL,DARJEELING,128.0,117.1111111111111,95.83333333333331,162.05555555555557,0.9166666666666666,1.3333333333333333,495.6666666666667,1000.9166666666666,Low,0
WEST BENGAL,HOOGHLY,229.83333333333331,451.25,213.0277777777778,951.2222222222222,22.88888888888889,0.0,2683.4444444444443,4551.666666666667,High,1
WEST BENGAL,HOWRAH,59.17857142857142,245.7214285714286,93.38333333333333,387.6071428571428,7.88095238095238,0.0,1741.9761904761904,2535.747619047619,High,1
WEST BENGAL,HOWRAH PC,136.0,207.0,662.0,557.0,4.0,0.0,2349.0,3915.0,High,1
WEST BENGAL,JALPAIGURI,421.75,507.6111111111111,287.0833333333333,619.6944444444445,12.75,0.0,2232.1666666666665,4081.055555555555,High,1
WEST BENGAL,JHARGRAM,46.5,63.0,35.0,54.5,6.0,0.0,260.0,465.0,Low,0
WEST BENGAL,JHARGRAM POLICE,89.0,32.0,141.0,96.0,3.0,0.0,216.0,577.0,Low,0
WEST BENGAL,KOLKATA,265.4166666666667,533.6111111111111,793.111111111111,841.5,12.27777777777778,6.0,8937.833333333334,11389.75,High,1
WEST BENGAL,MALDA,542.5833333333334,414.8611111111111,322.8055555555556,581.5833333333334,17.38888888888889,1.3333333333333333,1644.611111111111,3525.1666666666665,High,1
WEST BENGAL,MIDNAPUR,252.0,222.0,54.0,470.0,58.0,0.0,2440.0,3496.0,High,1
WEST BENGAL,MURSHIDABAD,1076.6666666666667,924.1388888888888,588.5277777777777,1940.9166666666667,34.333333333333336,2.0,1918.5277777777776,6485.11111111111,High,1
WEST BENGAL,NADIA,512.1666666666666,871.3055555555555,246.38888888888889,1486.1111111111113,52.86111111111112,0.3333333333333333,3115.305555555556,6284.472222222223,High,1
WEST BENGAL,NORTH 24 PARGANAS,534.9166666666666,864.3333333333334,384.9722222222222,1732.2777777777776,52.638888888888886,0.0,5976.11111111111,9545.25,High,1
WEST BENGAL,PASCHIM MEDINIPUR,296.0,208.0,1150.0,872.0,21.0,0.0,1387.0,3934.0,High,1
WEST BENGAL,PASCHIM MIDNAPUR,165.13636363636363,357.3636363636364,197.3636363636364,517.9090909090909,24.090909090909093,0.0,1734.6363636363635,2996.5,High,1
WEST BENGAL,PURAB MEDINIPUR,401.0,573.0,324.0,983.0,27.0,8.0,2647.0,4963.0,High,1
WEST BENGAL,PURAB MIDNAPUR,155.1818181818182,459.27272727272725,76.22727272727272,523.7727272727273,27.68181818181818,0.0,2000.409090909091,3242.5454545454545,High,1
WEST BENGAL,PURULIA,175.41666666666666,96.83333333333331,137.69444444444446,164.7222222222222,6.9444444444444455,0.0,415.2222222222222,996.8333333333334,Low,0
WEST BENGAL,SILIGURI PC,230.0,277.0,347.0,503.0,2.0,0.0,1293.0,2652.0,High,1
WEST BENGAL,SILIGURI_PC,84.0,358.0,120.5,493.0,4.0,0.0,1254.5,2314.0,High,1
WEST BENGAL,SOUTH 24 PARGANAS,761.0833333333334,998.6111111111112,323.9444444444444,2360.0,51.833333333333336,0.0,7268.472222222223,11763.944444444443,High,1
WEST BENGAL,UTTAR DINAJPUR,370.75,542.9166666666666,206.77777777777771,609.9722222222223,8.833333333333334,2.6666666666666665,1689.1666666666667,3431.083333333333,High,1
